timestamp,cpu_pct,memory_pct
2026-01-01 00:00:00,52.450712295168486,61.98611911493636
2026-01-01 00:10:00,42.92603548243223,80.92328628959086
2026-01-01 00:20:00,54.715328071510385,90.95798093674259
2026-01-01 00:30:00,67.84544784612038,57.562674746582566
2026-01-01 00:40:00,41.48769937914996,77.5159393248086
2026-01-01 00:50:00,41.487945645762295,80.67306958983323
2026-01-01 01:00:00,68.68819223261087,63.17499735592613
2026-01-01 01:10:00,56.51152093729363,99.16180460489406
2026-01-01 01:20:00,37.95788421097572,80.91086716770698
2026-01-01 01:30:00,53.13840065378947,48.29223977152881
2026-01-01 01:40:00,38.04873460781307,65.20158703630115
2026-01-01 01:50:00,38.01405369644615,77.2033780600411
2026-01-01 02:00:00,48.629434073490515,98.4017884085292
2026-01-01 02:10:00,16.300796330133032,72.41713179265773
2026-01-01 02:20:00,19.126232512304508,65.78920240282532
2026-01-01 02:30:00,36.56568706138541,85.27628672943945
2026-01-01 02:40:00,29.80753319498364,55.61091482377112
2026-01-01 02:50:00,49.71370998892911,40.20035789922949
2026-01-01 03:00:00,31.37963886718184,74.07512716456306
2026-01-01 03:10:00,23.815444479970626,52.43663483484043
2026-01-01 03:20:00,66.98473153382331,100.0
2026-01-01 03:30:00,41.61335549270196,65.05939868123518
2026-01-01 03:40:00,46.012923070318855,74.19737975595659
2026-01-01 03:50:00,23.628777206798148,47.43349807575587
2026-01-01 04:00:00,36.834259132122256,85.2920084566345
2026-01-01 04:10:00,46.663838845647994,59.461018871382834
2026-01-01 04:20:00,27.735096338665457,57.50927224339124
2026-01-01 04:30:00,50.63547027518508,57.98955777672439
2026-01-01 04:40:00,35.99041965121793,34.17191400077343
2026-01-01 04:50:00,40.62459375310085,54.98946758969703
2026-01-01 05:00:00,35.97440081655905,70.92331600582676
2026-01-01 05:10:00,72.78417276763406,29.092275211251643
2026-01-01 05:20:00,44.79754162893099,80.43338047994172
2026-01-01 05:30:00,29.134336065661493,54.63323091743752
2026-01-01 05:40:00,57.338173681547836,64.89453468302521
2026-01-01 05:50:00,26.687345250434667,15.31971206919836
2026-01-01 06:00:00,48.132953925071334,64.49974121314766
2026-01-01 06:10:00,15.604948141803366,39.13706235484881
2026-01-01 06:20:00,25.077209266523543,52.970832700581646
2026-01-01 06:30:00,47.952918538036855,28.650689149658444
2026-01-01 06:40:00,56.07699869993115,42.36236873675815
2026-01-01 06:50:00,47.57052421784956,56.728833704510706
2026-01-01 07:00:00,43.265275764176394,54.56495153224345
2026-01-01 07:10:00,40.48344456616067,77.69060700975312
2026-01-01 07:20:00,22.822170144488588,22.638577513502405
2026-01-01 07:30:00,34.20233687407937,58.972614089982
2026-01-01 07:40:00,38.09041843560319,58.01834753132695
2026-01-01 07:50:00,60.856833393283736,50.84385872563642
2026-01-01 08:00:00,50.15427434352692,41.73588225937766
2026-01-01 08:10:00,18.55439766955899,82.04354164359592
2026-01-01 08:20:00,49.86125954092192,100.0
2026-01-01 08:30:00,39.22376579375525,25.71877618075436
2026-01-01 08:40:00,34.84616999541062,41.516300225673795
2026-01-01 08:50:00,54.175144332613016,39.91278924670571
2026-01-01 09:00:00,94.1865750497692,72.17291068403003
2026-01-01 09:10:00,91.84493340704117,100.0
2026-01-01 09:20:00,80.77415922915452,100.0
2026-01-01 09:30:00,45.240363633058266,87.32787719021923
2026-01-01 09:40:00,73.60170748293051,78.70527373561124
2026-01-01 09:50:00,71.73617816964352,90.63304706526368
2026-01-01 10:00:00,37.81238643232065,74.7729365992652
2026-01-01 10:10:00,42.215115350042744,77.20670257148001
2026-01-01 10:20:00,28.404975389909577,71.82595830627756
2026-01-01 10:30:00,27.056900638789937,16.069174227424796
2026-01-01 10:40:00,57.18788733591297,60.26281514512392
2026-01-01 10:50:00,65.34360042856234,56.26928599284692
2026-01-01 11:00:00,43.91984817629499,79.82607225148806
2026-01-01 11:10:00,60.052993468380365,64.78213092579041
2026-01-01 11:20:00,50.424540375714514,71.13477085864788
2026-01-01 11:30:00,35.323203680923136,50.09405907659124
2026-01-01 11:40:00,50.42093408262621,78.78796757876188
2026-01-01 11:50:00,68.07054849698955,84.67629459677613
2026-01-01 12:00:00,44.46260941335073,27.460172449996357
2026-01-01 12:10:00,68.4696548372101,34.076219598238936
2026-01-01 12:20:00,5.703823438653835,75.24907394238382
2026-01-01 12:30:00,57.32853756562836,56.55215410543514
2026-01-01 12:40:00,46.30570602357257,80.57427373262061
2026-01-01 12:50:00,40.51488974301199,64.83641588375296
2026-01-01 13:00:00,46.37641164803254,73.8573542771206
2026-01-01 13:10:00,15.186466280986608,45.05525240528797
2026-01-01 13:20:00,41.70492168243732,66.79587684053755
2026-01-01 13:30:00,50.3566885726762,66.8526379308291
2026-01-01 13:40:00,67.16841067112274,46.22212000681484
2026-01-01 13:50:00,37.22594672589529,80.03386953550407
2026-01-01 14:00:00,78.00402934197548,40.0946801557991
2026-01-01 14:10:00,83.6640588688668,100.0
2026-01-01 14:20:00,91.6653871986592,56.89166476054356
2026-01-01 14:30:00,84.2027908892635,78.9035850631951
2026-01-01 14:40:00,85.21354326219407,100.0
2026-01-01 14:50:00,78.50971562661299,69.94534621367805
2026-01-01 15:00:00,46.456163240220604,37.15721990745766
2026-01-01 15:10:00,59.52967485799334,71.60644413421394
2026-01-01 15:20:00,34.469203591839715,37.78431831956421
2026-01-01 15:30:00,40.085067801033475,80.36419053781064
2026-01-01 15:40:00,39.118377703017636,72.89210364057293
2026-01-01 15:50:00,23.04727577801822,44.44712275265401
2026-01-01 16:00:00,49.44180415596864,79.60751364386114
2026-01-01 16:10:00,48.91582908269834,21.2286169795646
2026-01-01 16:20:00,45.07670184963691,69.44982762931157
2026-01-01 16:30:00,41.481192999372794,35.075369515086194
2026-01-01 16:40:00,23.769438869243785,49.53401174268984
2026-01-01 16:50:00,38.69032015851961,50.82580133397947
2026-01-01 17:00:00,39.85928225209846,85.62794636036239
2026-01-01 17:10:00,32.96584096167572,49.97441482964209
2026-01-01 17:20:00,42.580714325009865,58.42761204529019
2026-01-01 17:30:00,51.060762852218076,51.23653053174396
2026-01-01 17:40:00,73.29278851815795,40.347197063883186
2026-01-01 17:50:00,47.61866719247759,39.39397509321127
2026-01-01 18:00:00,48.86325586084146,66.17456655061811
2026-01-01 18:10:00,43.883311263507494,59.47222092551938
2026-01-01 18:20:00,16.21843177051438,75.25033161079052
2026-01-01 18:30:00,44.602291868261744,55.15873114610566
2026-01-01 18:40:00,45.9034531491154,55.80682246804993
2026-01-01 18:50:00,81.94863168727929,75.31505880155565
2026-01-01 19:00:00,76.13943482817038,83.51105251852152
2026-01-01 19:10:00,80.65592625565375,62.74201166258868
2026-01-01 19:20:00,60.83938254559435,100.0
2026-01-01 19:30:00,73.83385096800941,74.93569999673234
2026-01-01 19:40:00,98.39971682817749,78.49224585151765
2026-01-01 19:50:00,96.48219973788699,84.88575894242075
2026-01-01 20:00:00,56.865479205645705,40.5499656330221
2026-01-01 20:10:00,31.359188178078917,22.025565473170097
2026-01-01 20:20:00,66.04191466404149,66.78331310263027
2026-01-01 20:30:00,23.972234058115788,0.0
2026-01-01 20:40:00,53.80285640700406,85.96689552324537
2026-01-01 20:50:00,77.85683438714968,80.64032187081753
2026-01-01 21:00:00,30.141955123039676,41.80995595959006
2026-01-01 21:10:00,36.50553405595842,91.76505820135574
2026-01-01 21:20:00,46.49477047631462,100.0
2026-01-01 21:30:00,37.44786518825701,54.533670575876435
2026-01-01 21:40:00,21.74004853400801,68.21940881038137
